4.832974970340728760e-01 8.239642381668090820e-01 4.525195360183715820e-01 8.785504698753356934e-01 4.522360861301422119e-01 8.826696872711181641e-01 4.434035122394561768e-01 -7.892175912857055664e-01 4.149077534675598145e-01 8.896910548210144043e-01 1.560790091753005981e-01 9.616426825523376465e-01 2.756181359291076660e-02 -9.816893935203552246e-01
4.807941615581512451e-01 8.640624284744262695e-01 -9.757952094078063965e-01 -2.988155558705329895e-02 4.520017504692077637e-01 8.822125792503356934e-01 4.632761776447296143e-01 -8.429681062698364258e-01 3.627808988094329834e-01 -9.117561578750610352e-01 1.640806645154953003e-01 9.602489471435546875e-01 1.925858668982982635e-02 -9.826114773750305176e-01
4.662657678127288818e-01 8.545241951942443848e-01 -2.067535370588302612e-01 -6.073387265205383301e-01 4.508430659770965576e-01 8.744987845420837402e-01 5.804113745689392090e-01 7.721350789070129395e-01 -9.762117862701416016e-01 -3.428734093904495239e-02 -8.733509778976440430e-01 1.639221161603927612e-01 -1.009408310055732727e-01 9.747000932693481445e-01
4.581738412380218506e-01 8.022806048393249512e-01 2.739864587783813477e-01 -9.353840351104736328e-01 4.321574568748474121e-01 8.919581174850463867e-01 4.637920260429382324e-01 -8.415591120719909668e-01 3.424517214298248291e-01 9.125134348869323730e-01 1.452827900648117065e-01 9.620892405509948730e-01 2.729286253452301025e-02 -9.808965921401977539e-01
4.386547803878784180e-01 -8.836637139320373535e-01 -8.809515237808227539e-01 -1.023504137992858887e-01 5.039284825325012207e-01 8.497056365013122559e-01 -8.926004767417907715e-01 -2.461775392293930054e-01 4.357238709926605225e-01 8.829939365386962891e-01 -8.739960789680480957e-01 -1.910637617111206055e-01 3.659816831350326538e-02 -9.660442471504211426e-01
4.730369150638580322e-01 8.648031949996948242e-01 -9.764069318771362305e-01 -2.349236607551574707e-02 4.650193750858306885e-01 8.704100251197814941e-01 4.470240473747253418e-01 -8.595908880233764648e-01 3.784091770648956299e-01 -9.059618115425109863e-01 -9.194007515907287598e-01 3.398731350898742676e-01 -9.641284495592117310e-02 9.776901006698608398e-01
4.605168998241424561e-01 -8.625848293304443359e-01 -7.470971941947937012e-01 -2.329055219888687134e-01 4.965561628341674805e-01 8.508802056312561035e-01 -9.609460830688476562e-01 -2.304979711771011353e-01 -9.796938896179199219e-01 8.479275857098400593e-04 -8.910612463951110840e-01 -1.435163915157318115e-01 -2.246122360229492188e-01 8.883709311485290527e-01
3.909164667129516602e-01 9.060890078544616699e-01 -9.758380055427551270e-01 -3.854899108409881592e-02 3.836224377155303955e-01 8.787364959716796875e-01 -9.418619275093078613e-01 -2.408428341150283813e-01 3.700197339057922363e-01 -9.102841019630432129e-01 -9.549852013587951660e-01 9.901154786348342896e-02 5.408852174878120422e-02 -9.818591475486755371e-01
4.824714660644531250e-01 -8.443710207939147949e-01 -9.373285770416259766e-01 -1.881382763385772705e-01 5.035582184791564941e-01 8.487703204154968262e-01 -9.056885838508605957e-01 -2.544434070587158203e-01 -9.790887832641601562e-01 -1.362810027785599232e-03 -9.048437476158142090e-01 -1.687499731779098511e-01 1.928599327802658081e-01 -8.837049007415771484e-01
4.402598142623901367e-01 8.857025504112243652e-01 2.813167273998260498e-01 -9.403101801872253418e-01 4.688560664653778076e-01 8.370035886764526367e-01 6.131188273429870605e-01 -7.646615505218505859e-01 4.365805685520172119e-01 -8.716530203819274902e-01 -9.571008682250976562e-01 1.936175674200057983e-01 -5.417265370488166809e-02 9.828730821609497070e-01
4.273043870925903320e-01 8.264028429985046387e-01 3.514809310436248779e-01 -9.131636619567871094e-01 4.314950704574584961e-01 8.922075629234313965e-01 4.571726620197296143e-01 -8.455753922462463379e-01 -9.817392826080322266e-01 -1.696681231260299683e-02 1.596769392490386963e-01 9.566687941551208496e-01 4.002871736884117126e-02 -9.803809523582458496e-01
4.579421281814575195e-01 8.729909062385559082e-01 -8.316370844841003418e-01 2.095562964677810669e-02 4.672890305519104004e-01 8.740040063858032227e-01 -9.214633703231811523e-01 -2.756056189537048340e-01 3.651106357574462891e-01 -9.119662642478942871e-01 1.923164129257202148e-01 9.441550970077514648e-01 -1.092212349176406860e-01 9.745409488677978516e-01
4.504124224185943604e-01 7.642371058464050293e-01 -9.659153819084167480e-01 -8.589124679565429688e-02 4.404618442058563232e-01 8.883994221687316895e-01 4.648401439189910889e-01 -8.169635534286499023e-01 4.088757634162902832e-01 8.896695971488952637e-01 1.664032191038131714e-01 9.561717510223388672e-01 4.100608639419078827e-03 -9.773342609405517578e-01
4.180728495121002197e-01 8.931015133857727051e-01 -9.759936928749084473e-01 -3.558183461427688599e-02 4.810087680816650391e-01 8.667762875556945801e-01 -9.257900118827819824e-01 -2.728936374187469482e-01 3.564845323562622070e-01 -9.151022434234619141e-01 1.734636276960372925e-01 9.535737633705139160e-01 4.205675423145294189e-02 -9.806415438652038574e-01
4.866300523281097412e-01 6.532564759254455566e-01 4.439167976379394531e-01 8.802697658538818359e-01 4.154928028583526611e-01 8.978686332702636719e-01 4.704101383686065674e-01 -8.284271955490112305e-01 -9.799329042434692383e-01 -2.215480431914329529e-03 -1.700337827205657959e-01 7.409265041351318359e-01 1.475258450955152512e-02 -9.677878022193908691e-01
4.141800403594970703e-01 -8.908755779266357422e-01 -9.687713384628295898e-01 -1.276087909936904907e-01 5.039875507354736328e-01 8.442394137382507324e-01 -9.393382072448730469e-01 -2.345407158136367798e-01 3.271550536155700684e-01 -9.243879914283752441e-01 -9.021558165550231934e-01 -1.684665977954864502e-01 -1.569493114948272705e-01 9.423632025718688965e-01
4.916045069694519043e-01 8.594918251037597656e-01 -9.663472175598144531e-01 -8.904613554477691650e-02 4.464151561260223389e-01 8.858996629714965820e-01 4.914697706699371338e-01 -8.073157072067260742e-01 3.967908918857574463e-01 8.958357572555541992e-01 1.829465329647064209e-01 9.461297988891601562e-01 -5.792878195643424988e-02 9.796864390373229980e-01
4.625159204006195068e-01 8.552494645118713379e-01 4.650557637214660645e-01 8.660410046577453613e-01 4.125964045524597168e-01 8.999487161636352539e-01 6.482393145561218262e-01 7.190320491790771484e-01 2.962984442710876465e-01 -8.544088006019592285e-01 -3.212481141090393066e-01 5.883684158325195312e-01 6.927726790308952332e-03 -9.531351923942565918e-01
4.280145466327667236e-01 8.887631297111511230e-01 -9.626219868659973145e-01 -1.273158937692642212e-01 4.618736207485198975e-01 8.772201538085937500e-01 -9.267002940177917480e-01 -2.745043039321899414e-01 -9.803131818771362305e-01 -1.578146591782569885e-02 1.708669364452362061e-01 9.538941383361816406e-01 1.989135704934597015e-02 -9.816392064094543457e-01
4.119071662425994873e-01 8.989541530609130859e-01 -2.794941365718841553e-01 -5.774378404021263123e-02 -9.765359759330749512e-01 -1.029274091124534607e-01 5.119540095329284668e-01 -8.082036972045898438e-01 -5.956149697303771973e-01 -2.987806797027587891e-01 -8.832245469093322754e-01 -1.529145985841751099e-01 -5.833232402801513672e-02 -9.833194613456726074e-01
4.581080675125122070e-01 8.745060563087463379e-01 2.746735215187072754e-01 -9.410433769226074219e-01 4.140764474868774414e-01 8.957726955413818359e-01 5.894749164581298828e-01 -7.894185185432434082e-01 3.138318061828613281e-01 9.175288081169128418e-01 -9.612609148025512695e-01 7.132032513618469238e-02 3.692229464650154114e-02 -9.844707846641540527e-01
4.350571930408477783e-01 -8.365931510925292969e-01 -9.189139604568481445e-01 -1.772410720586776733e-01 4.028173685073852539e-01 -8.658557534217834473e-01 -8.006628155708312988e-01 -3.172181546688079834e-01 4.236409366130828857e-01 8.870880603790283203e-01 -9.421056509017944336e-01 -6.642834097146987915e-02 -1.322551071643829346e-01 9.581032991409301758e-01
5.944200754165649414e-01 -7.654880285263061523e-01 3.711539804935455322e-01 -9.097138643264770508e-01 4.438386857509613037e-01 8.209935426712036133e-01 -8.756874799728393555e-01 -2.776094675064086914e-01 -9.866616129875183105e-01 -1.199177838861942291e-02 -8.320412039756774902e-01 -6.647430360317230225e-02 4.926162660121917725e-01 -7.152261137962341309e-01
4.334730505943298340e-01 -8.864789605140686035e-01 -9.519329667091369629e-01 -1.396328806877136230e-01 5.085754990577697754e-01 8.465151786804199219e-01 -9.657890796661376953e-01 -2.129591554403305054e-01 4.321512281894683838e-01 8.835300207138061523e-01 -8.561384081840515137e-01 -2.144500613212585449e-01 -1.447269618511199951e-01 9.588857889175415039e-01
4.937418103218078613e-01 8.574085235595703125e-01 -9.879520535469055176e-01 -2.208428271114826202e-02 4.561708271503448486e-01 8.807019591331481934e-01 2.954874336719512939e-01 -9.377691149711608887e-01 -9.807838201522827148e-01 -1.021979004144668579e-02 1.635848879814147949e-01 9.542906284332275391e-01 -1.006493270397186279e-01 9.774159193038940430e-01
4.269764125347137451e-01 8.905926346778869629e-01 3.582366108894348145e-01 -9.137235879898071289e-01 4.170144200325012207e-01 8.874574303627014160e-01 -9.389320015907287598e-01 -2.558267712593078613e-01 -9.805194735527038574e-01 -4.278966039419174194e-02 -9.442310333251953125e-01 5.756504088640213013e-02 5.433941632509231567e-02 -9.821833968162536621e-01
4.546529352664947510e-01 8.745560646057128906e-01 2.357503175735473633e-01 -9.420433044433593750e-01 4.235839545726776123e-01 8.754395842552185059e-01 -9.314982891082763672e-01 -2.537418603897094727e-01 3.793209195137023926e-01 8.953860402107238770e-01 -9.333023428916931152e-01 4.125868156552314758e-02 -8.996696025133132935e-02 9.779263734817504883e-01
4.733227789402008057e-01 8.450316190719604492e-01 1.835336536169052124e-01 -8.908752202987670898e-01 4.431379139423370361e-01 8.813235759735107422e-01 5.988495945930480957e-01 7.518420219421386719e-01 3.315184712409973145e-01 9.112952947616577148e-01 -8.394384384155273438e-01 1.828531026840209961e-01 -1.144037693738937378e-01 9.717554450035095215e-01
3.883665502071380615e-01 9.007247090339660645e-01 4.431253373622894287e-01 8.842292428016662598e-01 4.355706870555877686e-01 8.868039250373840332e-01 -9.546075463294982910e-01 -1.959490031003952026e-01 4.092757403850555420e-01 8.914188146591186523e-01 -5.355700254440307617e-01 3.897469341754913330e-01 4.853077232837677002e-02 -9.817386269569396973e-01
4.804875552654266357e-01 8.509684801101684570e-01 -9.639993906021118164e-01 -8.553519845008850098e-02 4.057539105415344238e-01 8.964918851852416992e-01 4.286242723464965820e-01 -8.303851485252380371e-01 3.943142592906951904e-01 8.919792175292968750e-01 -9.177353382110595703e-01 1.241349354386329651e-01 8.529914543032646179e-03 -9.818609356880187988e-01
4.839755892753601074e-01 8.639064431190490723e-01 3.229000568389892578e-01 -9.200156331062316895e-01 4.395470023155212402e-01 8.886727690696716309e-01 4.539852440357208252e-01 -8.555084466934204102e-01 4.131293892860412598e-01 -8.862261176109313965e-01 1.544690430164337158e-01 9.628232717514038086e-01 3.944762051105499268e-02 -9.826445579528808594e-01
5.713878870010375977e-01 -7.779098749160766602e-01 3.036889135837554932e-01 -8.362009525299072266e-01 3.851894438266754150e-01 9.095553159713745117e-01 5.105287432670593262e-01 8.427518606185913086e-01 -4.431671202182769775e-01 3.970545232295989990e-01 -4.594925940036773682e-01 4.409441351890563965e-01 -3.077412256971001625e-03 -9.410880804061889648e-01
4.421223700046539307e-01 -8.605992197990417480e-01 -8.419387340545654297e-01 -2.609217762947082520e-01 4.837037026882171631e-01 8.363711833953857422e-01 5.760745406150817871e-01 -7.531940340995788574e-01 -8.666648864746093750e-01 -9.394032508134841919e-02 -8.984110951423645020e-01 -1.738144606351852417e-01 -3.726948499679565430e-01 7.861755490303039551e-01
4.765178561210632324e-01 8.671778440475463867e-01 2.377925962209701538e-01 -9.518200755119323730e-01 4.309991300106048584e-01 8.880936503410339355e-01 2.099944949150085449e-01 -9.550482034683227539e-01 4.161958694458007812e-01 8.806807994842529297e-01 -9.618236422538757324e-01 1.142146587371826172e-01 3.300651535391807556e-02 -9.846982359886169434e-01
4.285926222801208496e-01 8.949422240257263184e-01 1.415958106517791748e-01 -6.659348607063293457e-01 -9.168696999549865723e-01 -1.702885031700134277e-01 5.341496467590332031e-01 8.188336491584777832e-01 -8.427612781524658203e-01 -1.157174482941627502e-01 -9.330683946609497070e-01 -1.475770920515060425e-01 -5.300765857100486755e-02 -9.857900738716125488e-01
4.308786988258361816e-01 8.869150280952453613e-01 -9.681676030158996582e-01 -1.002459079027175903e-01 3.765644133090972900e-01 9.009325504302978516e-01 -9.312232136726379395e-01 -2.669956386089324951e-01 -9.785705804824829102e-01 -9.683718904852867126e-03 -8.650860190391540527e-01 -3.269203379750251770e-02 -7.311676442623138428e-02 9.813932180404663086e-01
4.662758409976959229e-01 8.654149770736694336e-01 2.870020270347595215e-01 -9.385980963706970215e-01 4.110764265060424805e-01 8.824532032012939453e-01 3.362408280372619629e-01 -9.177714586257934570e-01 4.504776895046234131e-01 -8.633403778076171875e-01 -9.631319642066955566e-01 -2.756394678726792336e-03 -1.140062958002090454e-01 9.765034914016723633e-01
4.462320506572723389e-01 8.814349174499511719e-01 2.808576226234436035e-01 -9.393620491027832031e-01 4.392437338829040527e-01 8.596898913383483887e-01 -9.415689706802368164e-01 -2.422837018966674805e-01 4.211361408233642578e-01 -8.827948570251464844e-01 -6.812559366226196289e-01 2.986297011375427246e-01 -1.083190441131591797e-01 9.761073589324951172e-01
4.944683313369750977e-01 8.224669694900512695e-01 4.651428461074829102e-01 8.727496862411499023e-01 4.436720311641693115e-01 8.876327276229858398e-01 4.371786117553710938e-01 -8.629984259605407715e-01 3.902850151062011719e-01 -9.038232564926147461e-01 1.857630163431167603e-01 9.516976475715637207e-01 -1.955550909042358398e-02 -9.808542132377624512e-01
4.463995397090911865e-01 8.816558122634887695e-01 2.605724334716796875e-01 -9.444346427917480469e-01 4.448277652263641357e-01 8.778282999992370605e-01 -9.335840344429016113e-01 -2.629617154598236084e-01 4.208775758743286133e-01 -8.831399679183959961e-01 -9.517534375190734863e-01 7.000110298395156860e-02 3.934135288000106812e-02 -9.822073578834533691e-01
4.546293914318084717e-01 8.758937716484069824e-01 -9.693916440010070801e-01 -7.838627696037292480e-02 3.794774115085601807e-01 8.872020840644836426e-01 -9.283760786056518555e-01 -2.684696912765502930e-01 3.791075050830841064e-01 -9.033800959587097168e-01 -9.328348636627197266e-01 9.612484276294708252e-02 -1.226812154054641724e-01 9.745945334434509277e-01
4.625509381294250488e-01 8.722328543663024902e-01 3.337755203247070312e-01 -9.219004511833190918e-01 4.176355600357055664e-01 8.912802934646606445e-01 5.757313966751098633e-01 -7.995254993438720703e-01 -9.784754514694213867e-01 -2.588310092687606812e-02 -9.500612020492553711e-01 6.821145862340927124e-02 3.361750766634941101e-02 -9.832323193550109863e-01
4.807448983192443848e-01 8.646955490112304688e-01 3.092689514160156250e-01 -9.255603551864624023e-01 4.527099430561065674e-01 8.787832260131835938e-01 4.570143222808837891e-01 -8.435867428779602051e-01 4.273609220981597900e-01 -8.767381310462951660e-01 1.910719573497772217e-01 9.572771787643432617e-01 -9.335441142320632935e-02 9.773426055908203125e-01
4.777542352676391602e-01 8.668112754821777344e-01 2.777456045150756836e-01 -9.394429922103881836e-01 3.961974382400512695e-01 9.013760089874267578e-01 3.059302866458892822e-01 -9.220094084739685059e-01 4.425573050975799561e-01 -8.690221309661865234e-01 -9.623500704765319824e-01 -3.163066506385803223e-02 5.063182488083839417e-02 -9.835379123687744141e-01
4.304162561893463135e-01 8.812330365180969238e-01 2.755702435970306396e-01 -9.265420436859130859e-01 4.530210793018341064e-01 8.817878961563110352e-01 -9.244393706321716309e-01 -2.683247029781341553e-01 3.287326395511627197e-01 9.185793399810791016e-01 1.684457212686538696e-01 9.531630873680114746e-01 3.406338393688201904e-02 -9.792773127555847168e-01
4.289589226245880127e-01 8.916966915130615234e-01 2.916678786277770996e-01 -9.298093318939208984e-01 -7.751818895339965820e-01 -2.793100476264953613e-01 4.299287199974060059e-01 -7.947006821632385254e-01 1.235468536615371704e-01 5.831401348114013672e-01 -9.717754721641540527e-01 -7.370412349700927734e-02 -2.924319542944431305e-02 9.845296144485473633e-01
5.860615372657775879e-01 -7.719745635986328125e-01 2.756479680538177490e-01 -9.230509996414184570e-01 4.758554100990295410e-01 8.626217246055603027e-01 -8.004103899002075195e-01 -3.015771806240081787e-01 3.284952640533447266e-01 9.142194986343383789e-01 -7.517540454864501953e-01 4.856491927057504654e-03 4.739427566528320312e-01 -7.301722764968872070e-01
4.264953434467315674e-01 8.844020366668701172e-01 3.658882081508636475e-01 -9.110589027404785156e-01 4.584783315658569336e-01 8.788682818412780762e-01 -9.154244661331176758e-01 -2.974335551261901855e-01 -9.835402369499206543e-01 -2.687378786504268646e-02 1.830553114414215088e-01 9.503310918807983398e-01 5.793111398816108704e-02 -9.801398515701293945e-01
4.508543610572814941e-01 8.804573416709899902e-01 -9.556844234466552734e-01 -1.228572577238082886e-01 3.256006240844726562e-01 -9.281762838363647461e-01 4.006543755531311035e-02 -7.259809970855712891e-01 -3.231832683086395264e-01 4.302467405796051025e-01 -9.619674682617187500e-01 -1.385845243930816650e-01 2.172760851681232452e-02 -9.871008396148681641e-01
4.916629195213317871e-01 8.587111234664916992e-01 4.560855627059936523e-01 8.788173198699951172e-01 3.923164606094360352e-01 9.001438021659851074e-01 4.178930819034576416e-01 -8.676934242248535156e-01 3.844428062438964844e-01 -9.058044552803039551e-01 -9.192615151405334473e-01 9.283669292926788330e-02 -1.074045337736606598e-02 -9.833113551139831543e-01
3.671651482582092285e-01 -9.150138497352600098e-01 -7.718558907508850098e-01 -2.988831400871276855e-01 3.787240087985992432e-01 -8.407402634620666504e-01 6.279482245445251465e-01 -7.479309439659118652e-01 -3.549309968948364258e-01 -8.325126953423023224e-03 -9.454411864280700684e-01 -2.048574984073638916e-01 9.410688281059265137e-02 -9.497197866439819336e-01
4.163903295993804932e-01 -8.874846696853637695e-01 -8.635905385017395020e-01 -2.109742909669876099e-01 3.494499921798706055e-01 -8.621704578399658203e-01 -7.599011063575744629e-01 -3.094551563262939453e-01 -5.368104577064514160e-01 -3.231163024902343750e-01 -9.604631662368774414e-01 -1.134743317961692810e-01 -1.456688195466995239e-01 9.457685351371765137e-01
5.124237537384033203e-01 -1.216768175363540649e-01 4.368601739406585693e-01 8.846403360366821289e-01 4.544320404529571533e-01 8.816659450531005859e-01 -8.167259097099304199e-01 -1.199065223336219788e-01 -9.593296051025390625e-01 1.823424734175205231e-02 1.284716427326202393e-01 9.256994128227233887e-01 -1.230753287672996521e-01 -7.275387644767761230e-01
4.803324341773986816e-01 8.653249144554138184e-01 -8.737347722053527832e-01 -4.497781395912170410e-01 4.394929707050323486e-01 8.885868191719055176e-01 4.919370412826538086e-01 -8.453444242477416992e-01 -9.772372245788574219e-01 -2.059234119951725006e-02 1.933098882436752319e-01 9.513549804687500000e-01 -1.028684377670288086e-01 9.769317507743835449e-01
5.729210376739501953e-01 -7.755119204521179199e-01 2.809858024120330811e-01 -9.356933832168579102e-01 4.779852032661437988e-01 8.406602144241333008e-01 -9.564819335937500000e-01 -2.248381525278091431e-01 4.669510722160339355e-01 -8.611792922019958496e-01 -8.710373640060424805e-01 -1.467345058917999268e-01 4.569869637489318848e-01 -7.378205060958862305e-01
4.636208415031433105e-01 -8.611664772033691406e-01 -3.615352213382720947e-01 -5.098232030868530273e-01 4.520680904388427734e-01 8.787984251976013184e-01 4.872089028358459473e-01 -7.021951079368591309e-01 -2.222487628459930420e-01 5.047824978828430176e-01 2.144146710634231567e-01 9.601771235466003418e-01 -2.075128704309463501e-01 8.696558475494384766e-01
4.823134243488311768e-01 8.640664219856262207e-01 -9.196392893791198730e-01 -2.932870984077453613e-01 4.406980574131011963e-01 8.876353502273559570e-01 2.792492508888244629e-01 -9.275183081626892090e-01 -9.794513583183288574e-01 -2.972362097352743149e-03 1.488335430622100830e-01 9.596536159515380859e-01 2.033151127398014069e-02 -9.834839701652526855e-01
4.894883036613464355e-01 8.551260232925415039e-01 -1.951215565204620361e-01 -5.277704596519470215e-01 4.457297027111053467e-01 8.853772282600402832e-01 -9.430087804794311523e-01 -2.235780656337738037e-01 3.864912390708923340e-01 8.975724577903747559e-01 1.658868342638015747e-01 9.333192110061645508e-01 -1.000355333089828491e-01 9.751596450805664062e-01
4.187284409999847412e-01 8.522065877914428711e-01 3.818176686763763428e-01 -9.055950045585632324e-01 4.625115394592285156e-01 8.757110834121704102e-01 -9.456692337989807129e-01 -2.206684798002243042e-01 -9.817612767219543457e-01 -3.991900756955146790e-02 1.991921961307525635e-01 9.535666108131408691e-01 -1.031585186719894409e-01 9.755224585533142090e-01
4.674542844295501709e-01 8.647711277008056641e-01 4.356486797332763672e-01 8.876443505287170410e-01 3.982330262660980225e-01 9.015278816223144531e-01 4.500165283679962158e-01 -7.647994160652160645e-01 4.097628295421600342e-01 8.927084207534790039e-01 -9.338350892066955566e-01 1.247431561350822449e-01 1.850653998553752899e-02 -9.814121723175048828e-01
4.443703293800354004e-01 8.820835947990417480e-01 3.209108710289001465e-01 -9.287486076354980469e-01 4.466454982757568359e-01 8.730744719505310059e-01 4.643076062202453613e-01 -8.556591272354125977e-01 -9.784647822380065918e-01 -2.011511847376823425e-02 -9.561246633529663086e-01 7.654050737619400024e-02 -8.019994944334030151e-02 9.805321097373962402e-01
4.287553429603576660e-01 8.409090638160705566e-01 -1.439762860536575317e-01 -6.933395862579345703e-01 -7.982565164566040039e-01 -2.180480808019638062e-01 3.412861227989196777e-01 -8.356136083602905273e-01 4.153906404972076416e-01 8.822588324546813965e-01 -9.534776806831359863e-01 -7.906292378902435303e-02 2.725720405578613281e-02 -9.690667390823364258e-01
4.646207392215728760e-01 8.680354952812194824e-01 -3.521903753280639648e-01 -4.504803717136383057e-01 4.288400411605834961e-01 8.878571987152099609e-01 5.999035835266113281e-01 7.608156204223632812e-01 4.017275571823120117e-01 -8.937347531318664551e-01 -5.739113688468933105e-01 4.007776379585266113e-01 -1.110883951187133789e-01 9.746633172035217285e-01
